"","ID","date","step","angle","time","lon","lat","agesex","sex","age","m.state","m.year","states","minstep","sn","stepdir","st.pr","st.start","rownum","firstloc","lastloc","mig.init","mig.term","minstepdate","stop.dur","stop.num","day.diff","mig.init.between","mig.term.between"
"25","ME-2018-07",2018-12-04,0.03,0.59,2018-12-04 09:00:00,-73.8187866,41.2943726,"m_juv","m","juv","ME","2018",2,0,"S","","NY","ME",45,"","2019-01-13",NA,NA,"",NA,NA,"1",NA,NA
"26","ME-2018-07",2018-12-05,0,-0.39,2018-12-05 15:00:00,-73.818634,41.2940941,"m_juv","m","juv","ME","2018",2,0,"S","","NY","ME",46,"","2019-01-13",NA,NA,"",NA,NA,"1",NA,NA
"27","ME-2018-07",2018-12-06,0.01,-2.16,2018-12-06 09:00:00,-73.818634,41.2940674,"m_juv","m","juv","ME","2018",2,0,"N","","NY","ME",47,"","2019-01-13",NA,NA,"",NA,NA,"1",NA,NA
"28","ME-2018-07",2018-12-07,0.01,0.07,2018-12-07 15:00:00,-73.8186874,41.2940941,"m_juv","m","juv","ME","2018",2,0,"N","","NY","ME",48,"","2019-01-13",NA,NA,"",NA,NA,"1",NA,NA
"29","ME-2018-07",2018-12-08,0.01,-2.36,2018-12-08 09:00:00,-73.8187408,41.294117,"m_juv","m","juv","ME","2018",2,0,"N","","NY","ME",49,"","2019-01-13",NA,NA,"",NA,NA,"1",NA,NA
"30","ME-2018-07",2018-12-09,0.03,1.75,2018-12-09 15:00:00,-73.8186111,41.2941437,"m_juv","m","juv","ME","2018",2,0,"N","","NY","ME",50,"","2019-01-13",NA,NA,"",NA,NA,"1",NA,NA
"31","ME-2018-07",2018-12-10,778.74,2.24,2018-12-10 09:00:00,-73.8187408,41.2943497,"m_juv","m","juv","ME","2018",2,1,"S","S","NY","ME",51,"","2019-01-13",NA,NA,"2018-12-10",15,4,"1",NA,NA
"32","ME-2018-07",2018-12-11,1.19,-0.85,2018-12-11 15:00:00,-77.5884171,34.9400177,"m_juv","m","juv","ME","2018",2,0,"S","","NC","ME",52,"","2019-01-13",NA,NA,"",NA,NA,"3",NA,NA
"33","ME-2018-08",2018-11-11,321.9,2.65,2018-11-11 15:00:00,-67.2769699,45.115303,"m_ad","m","ad","ME","2018",2,1,"S","S","ME","ME",25,"","2019-01-14",2018-11-11,NA,"2018-11-11",NA,NA,"1",2018-11-11,NA
"34","ME-2018-08",2018-11-12,0.07,-2.85,2018-11-12 09:00:00,-70.5633926,43.4361458,"m_ad","m","ad","ME","2018",2,0,"N","","ME","ME",26,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"35","ME-2018-08",2018-11-13,255.04,-2.91,2018-11-13 15:00:00,-70.562851,43.4366341,"m_ad","m","ad","ME","2018",2,1,"S","S","ME","ME",27,"","2019-01-14",NA,NA,"2018-11-13",2,1,"1",NA,NA
"36","ME-2018-08",2018-11-14,0.04,-2.47,2018-11-14 09:00:00,-71.8969727,41.3643913,"m_ad","m","ad","ME","2018",2,0,"N","","CT","ME",28,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"37","ME-2018-08",2018-11-15,0.04,0.95,2018-11-15 15:00:00,-71.8970718,41.3647232,"m_ad","m","ad","ME","2018",2,0,"N","","CT","ME",29,"","2019-01-14",NA,NA,"",NA,NA,"2",NA,NA
"38","ME-2018-08",2018-11-17,0.09,-1.76,2018-11-17 15:00:00,-71.8974838,41.3648529,"m_ad","m","ad","ME","2018",2,0,"N","","CT","ME",30,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"39","ME-2018-08",2018-11-18,0.07,2.92,2018-11-18 09:00:00,-71.8969193,41.36549,"m_ad","m","ad","ME","2018",2,0,"S","","CT","ME",31,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"40","ME-2018-08",2018-11-19,0.05,-3.13,2018-11-19 15:00:00,-71.8975601,41.3650322,"m_ad","m","ad","ME","2018",2,0,"N","","CT","ME",32,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"41","ME-2018-08",2018-11-20,297.21,3.01,2018-11-20 09:00:00,-71.8971024,41.3653641,"m_ad","m","ad","ME","2018",2,1,"S","S","CT","ME",33,"","2019-01-14",NA,NA,"2018-11-20",7,2,"1",NA,NA
"42","ME-2018-08",2018-11-21,155.61,0.4,2018-11-21 15:00:00,-74.679718,39.7344894,"m_ad","m","ad","ME","2018",2,1,"S","S","NJ","ME",34,"","2019-01-14",NA,NA,"2018-11-21",1,3,"1",NA,NA
"43","ME-2018-08",2018-11-22,0.01,-2.43,2018-11-22 09:00:00,-75.5766373,38.5192833,"m_ad","m","ad","ME","2018",2,0,"N","","DE","ME",35,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"44","ME-2018-08",2018-11-23,0.01,0.48,2018-11-23 15:00:00,-75.5766678,38.519413,"m_ad","m","ad","ME","2018",2,0,"N","","DE","ME",36,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"45","ME-2018-08",2018-11-24,0.03,1.21,2018-11-24 09:00:00,-75.576767,38.5195122,"m_ad","m","ad","ME","2018",2,0,"S","","DE","ME",37,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"46","ME-2018-08",2018-11-25,2.59,1.07,2018-11-25 15:00:00,-75.5770721,38.5194359,"m_ad","m","ad","ME","2018",2,0,"S","","DE","ME",38,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"47","ME-2018-08",2018-11-26,189.37,-0.41,2018-11-26 09:00:00,-75.5827866,38.4965744,"m_ad","m","ad","ME","2018",2,1,"S","S","DE","ME",39,"","2019-01-14",NA,NA,"2018-11-26",5,4,"1",NA,NA
"48","ME-2018-08",2018-11-27,2.75,-1.88,2018-11-27 15:00:00,-76.7844238,37.0817909,"m_ad","m","ad","ME","2018",2,0,"N","","VA","ME",40,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"49","ME-2018-08",2018-11-28,2.74,-2.99,2018-11-28 09:00:00,-76.8035202,37.1012726,"m_ad","m","ad","ME","2018",2,0,"S","","VA","ME",41,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"50","ME-2018-08",2018-11-29,0.03,-1.5,2018-11-29 15:00:00,-76.7810669,37.0843506,"m_ad","m","ad","ME","2018",2,0,"S","","VA","ME",42,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"51","ME-2018-08",2018-11-30,0.03,-0.98,2018-11-30 09:00:00,-76.78125,37.0841713,"m_ad","m","ad","ME","2018",2,0,"N","","VA","ME",43,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"52","ME-2018-08",2018-12-01,2.79,-0.69,2018-12-01 15:00:00,-76.7816086,37.084198,"m_ad","m","ad","ME","2018",2,0,"N","","VA","ME",44,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"53","ME-2018-08",2018-12-02,7.33,-1.7,2018-12-02 09:00:00,-76.8037796,37.101963,"m_ad","m","ad","ME","2018",2,0,"N","","VA","ME",45,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"54","ME-2018-08",2018-12-03,7.47,-2.77,2018-12-03 15:00:00,-76.7386246,37.1424141,"m_ad","m","ad","ME","2018",2,0,"S","","VA","ME",46,"","2019-01-14",NA,NA,"",NA,NA,"2",NA,NA
"55","ME-2018-08",2018-12-05,0.02,1.6,2018-12-05 15:00:00,-76.7815781,37.084507,"m_ad","m","ad","ME","2018",2,0,"S","","VA","ME",47,"","2019-01-14",NA,NA,"",NA,NA,"2",NA,NA
"56","ME-2018-08",2018-12-07,0.06,-1.25,2018-12-07 15:00:00,-76.7813492,37.084404,"m_ad","m","ad","ME","2018",2,0,"S","","VA","ME",48,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"57","ME-2018-08",2018-12-08,5.56,2.84,2018-12-08 09:00:00,-76.7814789,37.0838661,"m_ad","m","ad","ME","2018",2,0,"N","","VA","ME",49,"","2019-01-14",NA,NA,"",NA,NA,"2",NA,NA
"58","ME-2018-08",2018-12-10,5.48,3.13,2018-12-10 09:00:00,-76.7519073,37.1280518,"m_ad","m","ad","ME","2018",2,0,"S","","VA","ME",50,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"59","ME-2018-08",2018-12-11,0.08,0.35,2018-12-11 15:00:00,-76.7815018,37.0846863,"m_ad","m","ad","ME","2018",2,0,"S","","VA","ME",51,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"60","ME-2018-08",2018-12-12,0.01,-2.14,2018-12-12 09:00:00,-76.7816315,37.083992,"m_ad","m","ad","ME","2018",2,0,"N","","VA","ME",52,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"61","ME-2018-08",2018-12-13,0.03,-2.31,2018-12-13 15:00:00,-76.7817078,37.0840454,"m_ad","m","ad","ME","2018",2,0,"N","","VA","ME",53,"","2019-01-14",NA,NA,"",NA,NA,"4",NA,NA
"62","ME-2018-08",2018-12-17,0.02,1.91,2018-12-17 15:00:00,-76.7814026,37.0840721,"m_ad","m","ad","ME","2018",2,0,"N","","VA","ME",54,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"63","ME-2018-08",2018-12-18,0.02,2.69,2018-12-18 09:00:00,-76.7814789,37.084198,"m_ad","m","ad","ME","2018",2,0,"S","","VA","ME",55,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"64","ME-2018-08",2018-12-19,0.02,-1.76,2018-12-19 15:00:00,-76.7814789,37.083992,"m_ad","m","ad","ME","2018",2,0,"N","","VA","ME",56,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"65","ME-2018-08",2018-12-20,0.14,-1.67,2018-12-20 09:00:00,-76.7816544,37.0840187,"m_ad","m","ad","ME","2018",2,0,"N","","VA","ME",57,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"66","ME-2018-08",2018-12-21,0.12,3.09,2018-12-21 15:00:00,-76.7812195,37.0851974,"m_ad","m","ad","ME","2018",2,0,"S","","VA","ME",58,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"67","ME-2018-08",2018-12-22,0.02,-0.36,2018-12-22 09:00:00,-76.7816544,37.084198,"m_ad","m","ad","ME","2018",2,0,"S","","VA","ME",59,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"68","ME-2018-08",2018-12-23,34.37,-1.43,2018-12-23 15:00:00,-76.7818146,37.0840454,"m_ad","m","ad","ME","2018",2,1,"N","N","VA","ME",60,"","2019-01-14",NA,NA,"2018-12-23",27,5,"1",NA,NA
"69","ME-2018-08",2018-12-24,0.02,2.71,2018-12-24 09:00:00,-77.1110535,37.2468109,"m_ad","m","ad","ME","2018",2,0,"S","","VA","ME",61,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"70","ME-2018-08",2018-12-25,36.02,0.5,2018-12-25 15:00:00,-77.1109467,37.2466812,"m_ad","m","ad","ME","2018",2,1,"S","S","VA","ME",62,"","2019-01-14",NA,NA,"2018-12-25",2,6,"1",NA,NA
"71","ME-2018-08",2018-12-26,2.8,-2.23,2018-12-26 09:00:00,-76.7528305,37.0943871,"m_ad","m","ad","ME","2018",2,0,"S","","VA","ME",63,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"72","ME-2018-08",2018-12-27,0.03,-0.71,2018-12-27 15:00:00,-76.7815323,37.0840454,"m_ad","m","ad","ME","2018",2,0,"N","","VA","ME",64,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"73","ME-2018-08",2018-12-28,2.72,-2.47,2018-12-28 09:00:00,-76.7818604,37.0841217,"m_ad","m","ad","ME","2018",2,0,"N","","VA","ME",65,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"74","ME-2018-09",2018-11-09,125.64,-2.2,2018-11-09 15:00:00,-67.3035355,45.1321983,"f_juv","f","juv","ME","2018",2,1,"N","N","ME","ME",26,"","2019-01-14",2018-11-09,NA,"2018-11-09",NA,NA,"1",2018-11-09,NA
"75","ME-2018-09",2018-11-10,1.42,-1.89,2018-11-10 09:00:00,-68.7194977,45.6641159,"f_juv","f","juv","ME","2018",2,0,"N","","ME","ME",27,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"76","ME-2018-09",2018-11-11,0.12,-2.83,2018-11-11 15:00:00,-68.7062378,45.6728706,"f_juv","f","juv","ME","2018",2,0,"S","","ME","ME",28,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"77","ME-2018-09",2018-11-12,0.01,-1.07,2018-11-12 09:00:00,-68.706955,45.6719475,"f_juv","f","juv","ME","2018",2,0,"S","","ME","ME",29,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"78","ME-2018-09",2018-11-13,0.05,-1.86,2018-11-13 15:00:00,-68.7071381,45.6719475,"f_juv","f","juv","ME","2018",2,0,"N","","ME","ME",30,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"79","ME-2018-09",2018-11-14,78.51,2.79,2018-11-14 09:00:00,-68.706955,45.6723824,"f_juv","f","juv","ME","2018",2,1,"S","S","ME","ME",31,"","2019-01-14",NA,NA,"2018-11-14",5,1,"1",NA,NA
"80","ME-2018-09",2018-11-15,73.7,-0.38,2018-11-15 15:00:00,-69.2992096,45.1024017,"f_juv","f","juv","ME","2018",2,1,"S","S","ME","ME",32,"","2019-01-14",NA,NA,"2018-11-15",1,2,"2",NA,NA
"81","ME-2018-09",2018-11-17,170.55,0.29,2018-11-17 15:00:00,-70.0905838,44.7506065,"f_juv","f","juv","ME","2018",2,1,"S","S","ME","ME",33,"","2019-01-14",NA,NA,"2018-11-17",2,3,"1",NA,NA
"82","ME-2018-09",2018-11-18,0.74,-0.78,2018-11-18 09:00:00,-71.4905243,43.5927162,"f_juv","f","juv","ME","2018",2,0,"S","","NH","ME",34,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"83","ME-2018-09",2018-11-19,0.08,-2.45,2018-11-19 15:00:00,-71.4996643,43.5922546,"f_juv","f","juv","ME","2018",2,0,"N","","NH","ME",35,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"84","ME-2018-09",2018-11-20,0.2,-3.09,2018-11-20 09:00:00,-71.4989166,43.5927696,"f_juv","f","juv","ME","2018",2,0,"S","","NH","ME",36,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"85","ME-2018-09",2018-11-21,102.14,0.34,2018-11-21 15:00:00,-71.5005798,43.5914879,"f_juv","f","juv","ME","2018",2,1,"S","S","NH","ME",37,"","2019-01-14",NA,NA,"2018-11-21",4,4,"1",NA,NA
"86","ME-2018-09",2018-11-22,170.41,-0.02,2018-11-22 09:00:00,-72.0017014,42.7484818,"f_juv","f","juv","ME","2018",2,1,"S","S","NH","ME",38,"","2019-01-14",NA,NA,"2018-11-22",1,5,"1",NA,NA
"87","ME-2018-09",2018-11-23,0.04,2.88,2018-11-23 15:00:00,-72.8518295,41.3512077,"f_juv","f","juv","ME","2018",2,0,"N","","CT","ME",39,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"88","ME-2018-09",2018-11-24,1.23,-0.96,2018-11-24 09:00:00,-72.8514938,41.3515129,"f_juv","f","juv","ME","2018",2,0,"S","","CT","ME",40,"","2019-01-14",NA,NA,"",NA,NA,"4",NA,NA
"89","ME-2018-09",2018-11-28,0.02,0.58,2018-11-28 09:00:00,-72.8368759,41.3506432,"f_juv","f","juv","ME","2018",2,0,"N","","CT","ME",41,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"90","ME-2018-09",2018-11-29,0.07,2.6,2018-11-29 15:00:00,-72.8366241,41.3507462,"f_juv","f","juv","ME","2018",2,0,"N","","CT","ME",42,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"91","ME-2018-09",2018-11-30,0.21,3.13,2018-11-30 09:00:00,-72.8374939,41.3507729,"f_juv","f","juv","ME","2018",2,0,"S","","CT","ME",43,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"92","ME-2018-09",2018-12-01,0.02,-1.74,2018-12-01 15:00:00,-72.8350067,41.3506699,"f_juv","f","juv","ME","2018",2,0,"S","","CT","ME",44,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"93","ME-2018-09",2018-12-02,1.39,-1.4,2018-12-02 09:00:00,-72.8350601,41.3504906,"f_juv","f","juv","ME","2018",2,0,"N","","CT","ME",45,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"94","ME-2018-09",2018-12-03,0.01,-1.39,2018-12-03 15:00:00,-72.8516235,41.3511543,"f_juv","f","juv","ME","2018",2,0,"N","","CT","ME",46,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"95","ME-2018-09",2018-12-04,0,3.01,2018-12-04 09:00:00,-72.8516464,41.351284,"f_juv","f","juv","ME","2018",2,0,"S","","CT","ME",47,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"96","ME-2018-09",2018-12-05,0.01,-2.28,2018-12-05 15:00:00,-72.8516464,41.3512573,"f_juv","f","juv","ME","2018",2,0,"N","","CT","ME",48,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"97","ME-2018-09",2018-12-06,1.21,-2.51,2018-12-06 09:00:00,-72.8517227,41.3513069,"f_juv","f","juv","ME","2018",2,0,"S","","CT","ME",49,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"98","ME-2018-09",2018-12-07,0.01,1.65,2018-12-07 15:00:00,-72.8373413,41.3504143,"f_juv","f","juv","ME","2018",2,0,"N","","CT","ME",50,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"99","ME-2018-09",2018-12-08,0.01,-1.57,2018-12-08 09:00:00,-72.8373413,41.3504639,"f_juv","f","juv","ME","2018",2,0,"S","","CT","ME",51,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"100","ME-2018-09",2018-12-09,0.02,-0.93,2018-12-09 15:00:00,-72.8372574,41.3504639,"f_juv","f","juv","ME","2018",2,0,"S","","CT","ME",52,"","2019-01-14",NA,NA,"",NA,NA,"1",NA,NA
"101","ME-2018-09",2018-12-10,797.22,-1.41,2018-12-10 09:00:00,-72.8371048,41.3503113,"f_juv","f","juv","ME","2018",2,1,"S","S","CT","ME",53,"","2019-01-14",NA,NA,"2018-12-10",18,6,"1",NA,NA
"102","ME-2018-09",2018-12-11,228.87,1.01,2018-12-11 15:00:00,-78.9259644,35.9797897,"f_juv","f","juv","ME","2018",2,1,"S","S","NC","ME",54,"","2019-01-14",NA,NA,"2018-12-11",1,7,"1",NA,NA
"103","ME-2018-10",2018-10-23,127.97,1.01,2018-10-23 08:00:00,-68.7453537,44.9640846,"f_ad","f","ad","ME","2018",2,1,"S","S","ME","ME",8,"","2018-12-13",2018-10-23,NA,"2018-10-23",NA,NA,"1",2018-10-23,NA
"104","ME-2018-10",2018-10-24,227.92,-0.06,2018-10-24 14:00:00,-69.6260452,44.0003471,"f_ad","f","ad","ME","2018",2,1,"S","S","ME","ME",9,"","2018-12-13",NA,NA,"2018-10-24",1,1,"1",NA,NA
"105","ME-2018-10",2018-10-25,0.02,1.48,2018-10-25 08:00:00,-71.2840805,42.3460732,"f_ad","f","ad","ME","2018",2,0,"S","","MA","ME",10,"","2018-12-13",NA,NA,"",NA,NA,"1",NA,NA
"106","ME-2018-10",2018-10-26,0.02,-2.17,2018-10-26 14:00:00,-71.2839279,42.3459702,"f_ad","f","ad","ME","2018",2,0,"S","","MA","ME",11,"","2018-12-13",NA,NA,"",NA,NA,"1",NA,NA
"107","ME-2018-10",2018-10-27,0.02,-0.55,2018-10-27 08:00:00,-71.2842102,42.3459206,"f_ad","f","ad","ME","2018",2,0,"N","","MA","ME",12,"","2018-12-13",NA,NA,"",NA,NA,"2",NA,NA
"108","ME-2018-10",2018-10-29,0.02,1.44,2018-10-29 08:00:00,-71.2844162,42.3459702,"f_ad","f","ad","ME","2018",2,0,"S","","MA","ME",13,"","2018-12-13",NA,NA,"",NA,NA,"1",NA,NA
"109","ME-2018-10",2018-10-30,0,2.02,2018-10-30 14:00:00,-71.2845154,42.3458176,"f_ad","f","ad","ME","2018",2,0,"S","","MA","ME",14,"","2018-12-13",NA,NA,"",NA,NA,"1",NA,NA
"110","ME-2018-10",2018-10-31,0.03,0.78,2018-10-31 08:00:00,-71.2844696,42.3458176,"f_ad","f","ad","ME","2018",2,0,"N","","MA","ME",15,"","2018-12-13",NA,NA,"",NA,NA,"1",NA,NA
"111","ME-2018-10",2018-11-01,0.06,1.08,2018-11-01 14:00:00,-71.2841873,42.3460236,"f_ad","f","ad","ME","2018",2,0,"N","","MA","ME",16,"","2018-12-13",NA,NA,"",NA,NA,"1",NA,NA
"112","ME-2018-10",2018-11-02,0.05,3.03,2018-11-02 08:00:00,-71.2843933,42.3465347,"f_ad","f","ad","ME","2018",2,0,"S","","MA","ME",17,"","2018-12-13",NA,NA,"",NA,NA,"1",NA,NA
"113","ME-2018-10",2018-11-03,144.52,-1.04,2018-11-03 15:00:00,-71.2842865,42.3460999,"f_ad","f","ad","ME","2018",2,1,"S","S","MA","ME",18,"","2018-12-13",NA,NA,"2018-11-03",10,2,"1",NA,NA
"114","ME-2018-10",2018-11-04,0.01,1.19,2018-11-04 09:00:00,-72.5899124,41.484684,"f_ad","f","ad","ME","2018",2,0,"S","","CT","ME",19,"","2018-12-13",NA,NA,"",NA,NA,"1",NA,NA
"115","ME-2018-10",2018-11-05,0.01,1.95,2018-11-05 15:00:00,-72.5898895,41.4846344,"f_ad","f","ad","ME","2018",2,0,"N","","CT","ME",20,"","2018-12-13",NA,NA,"",NA,NA,"1",NA,NA
"116","ME-2018-10",2018-11-06,0.04,1.27,2018-11-06 09:00:00,-72.5898132,41.484684,"f_ad","f","ad","ME","2018",2,0,"N","","CT","ME",21,"","2018-12-13",NA,NA,"",NA,NA,"1",NA,NA
