"","ID","date","step","angle","time","lon","lat","agesex","sex","age","m.state","m.year","states","minstep","sn","stepdir","st.pr","st.start","rownum","firstloc","lastloc","mig.init","mig.term","minstepdate","stop.dur","stop.num","day.diff","mig.init.between","mig.term.between"
"303","NY-2019-22",2019-10-25,0.02,-0.28,2019-10-25 08:00:00,-78.3637085,42.624115,"m_ad","m","ad","NY","2019",2,0,"S","","NY","NY",18,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"304","NY-2019-22",2019-10-26,0.1,-0.04,2019-10-26 14:00:00,-78.3636322,42.6239891,"m_ad","m","ad","NY","2019",2,0,"S","","NY","NY",19,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"305","NY-2019-22",2019-10-27,0.12,3.04,2019-10-27 08:00:00,-78.3631744,42.6231422,"m_ad","m","ad","NY","2019",2,0,"N","","NY","NY",20,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"306","NY-2019-22",2019-10-28,0.01,0.79,2019-10-28 14:00:00,-78.3635864,42.624218,"m_ad","m","ad","NY","2019",2,0,"N","","NY","NY",21,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"307","NY-2019-22",2019-10-29,1.64,2.83,2019-10-29 08:00:00,-78.3637085,42.6242676,"m_ad","m","ad","NY","2019",2,0,"S","","NY","NY",22,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"308","NY-2019-22",2019-10-30,1.63,-3.14,2019-10-30 14:00:00,-78.3500137,42.6134911,"m_ad","m","ad","NY","2019",2,0,"N","","NY","NY",23,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"309","NY-2019-22",2019-10-31,1.32,-0.67,2019-10-31 08:00:00,-78.3636856,42.624115,"m_ad","m","ad","NY","2019",2,0,"N","","NY","NY",24,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"310","NY-2019-22",2019-11-01,1.35,3.14,2019-11-01 14:00:00,-78.3651428,42.6359673,"m_ad","m","ad","NY","2019",2,0,"S","","NY","NY",25,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"311","NY-2019-22",2019-11-02,0.01,3.05,2019-11-02 08:00:00,-78.3636627,42.6238327,"m_ad","m","ad","NY","2019",2,0,"N","","NY","NY",26,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"312","NY-2019-22",2019-11-03,183.53,-3.1,2019-11-03 14:00:00,-78.3636627,42.623909,"m_ad","m","ad","NY","2019",2,1,"S","S","NY","NY",27,"","2019-12-30",NA,NA,"2019-11-03",16,2,"1",NA,NA
"313","NY-2019-22",2019-11-04,0.32,-0.62,2019-11-04 09:00:00,-78.2768021,40.9728127,"m_ad","m","ad","NY","2019",2,0,"S","","PA","NY",28,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"314","NY-2019-22",2019-11-05,178.08,0.47,2019-11-05 15:00:00,-78.2788773,40.9704056,"m_ad","m","ad","NY","2019",2,1,"S","S","PA","NY",29,"","2019-12-30",NA,NA,"2019-11-05",2,3,"1",NA,NA
"315","NY-2019-22",2019-11-06,15.76,-0.69,2019-11-06 09:00:00,-78.5048676,39.3760643,"m_ad","m","ad","NY","2019",2,1,"S","S","WV","NY",30,"","2019-12-30",NA,NA,"2019-11-06",1,4,"1",NA,NA
"316","NY-2019-22",2019-11-07,337.41,0.46,2019-11-07 15:00:00,-78.6352539,39.2766075,"m_ad","m","ad","NY","2019",2,1,"S","S","WV","NY",31,"","2019-12-30",NA,NA,"2019-11-07",1,5,"1",NA,NA
"317","NY-2019-22",2019-11-08,6.01,2.77,2019-11-08 09:00:00,-79.8801804,36.4014206,"m_ad","m","ad","NY","2019",2,0,"N","","NC","NY",32,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"318","NY-2019-22",2019-11-09,0.02,2.98,2019-11-09 15:00:00,-79.8364792,36.4425087,"m_ad","m","ad","NY","2019",2,0,"S","","NC","NY",33,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"319","NY-2019-22",2019-11-10,0.02,-1.87,2019-11-10 09:00:00,-79.8366318,36.4424057,"m_ad","m","ad","NY","2019",2,0,"N","","NC","NY",34,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"320","NY-2019-22",2019-11-11,0.04,-0.23,2019-11-11 15:00:00,-79.8367386,36.4426117,"m_ad","m","ad","NY","2019",2,0,"N","","NC","NY",35,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"321","NY-2019-22",2019-11-12,0.05,-2.86,2019-11-12 09:00:00,-79.8368149,36.4429703,"m_ad","m","ad","NY","2019",2,0,"S","","NC","NY",36,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"322","NY-2019-22",2019-11-13,0.01,-1.31,2019-11-13 15:00:00,-79.8365555,36.4425354,"m_ad","m","ad","NY","2019",2,0,"S","","NC","NY",37,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"323","NY-2019-22",2019-11-14,0.01,-2.52,2019-11-14 09:00:00,-79.8366318,36.442482,"m_ad","m","ad","NY","2019",2,0,"N","","NC","NY",38,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"324","NY-2019-22",2019-11-15,0.02,-2.3,2019-11-15 15:00:00,-79.8366089,36.4425583,"m_ad","m","ad","NY","2019",2,0,"S","","NC","NY",39,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"325","NY-2019-22",2019-11-16,0.03,2.47,2019-11-16 09:00:00,-79.8364792,36.4424057,"m_ad","m","ad","NY","2019",2,0,"N","","NC","NY",40,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"326","NY-2019-22",2019-11-17,0.03,1.08,2019-11-17 15:00:00,-79.8364563,36.4426613,"m_ad","m","ad","NY","2019",2,0,"N","","NC","NY",41,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"327","NY-2019-22",2019-11-18,0.05,-2.98,2019-11-18 09:00:00,-79.8367081,36.442791,"m_ad","m","ad","NY","2019",2,0,"S","","NC","NY",42,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"328","NY-2019-22",2019-11-19,0.12,2.6,2019-11-19 15:00:00,-79.8361969,36.4426117,"m_ad","m","ad","NY","2019",2,0,"N","","NC","NY",43,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"329","NY-2019-22",2019-11-20,0.27,0.26,2019-11-20 09:00:00,-79.8369675,36.4434814,"m_ad","m","ad","NY","2019",2,0,"N","","NC","NY",44,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"330","NY-2019-22",2019-11-21,0,1.66,2019-11-21 15:00:00,-79.8392715,36.4450188,"m_ad","m","ad","NY","2019",2,0,"S","","NC","NY",45,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"331","NY-2019-22",2019-11-22,0.01,-1.64,2019-11-22 09:00:00,-79.8392944,36.4449921,"m_ad","m","ad","NY","2019",2,0,"N","","NC","NY",46,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"332","NY-2019-22",2019-11-23,0,0.68,2019-11-23 15:00:00,-79.8393707,36.4450417,"m_ad","m","ad","NY","2019",2,0,"S","","NC","NY",47,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"333","NY-2019-22",2019-11-24,194.78,1.66,2019-11-24 09:00:00,-79.8394012,36.4450417,"m_ad","m","ad","NY","2019",2,1,"S","S","NC","NY",48,"","2019-12-30",NA,NA,"2019-11-24",17,6,"1",NA,NA
"334","NY-2019-22",2019-11-25,138.27,-0.27,2019-11-25 15:00:00,-79.6414337,34.696949,"m_ad","m","ad","NY","2019",2,1,"S","S","SC","NY",49,"","2019-12-30",NA,NA,"2019-11-25",1,7,"1",NA,NA
"335","NY-2019-22",2019-11-26,1.16,2.28,2019-11-26 09:00:00,-79.9045792,33.4697838,"m_ad","m","ad","NY","2019",2,0,"N","","SC","NY",50,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"336","NY-2019-22",2019-11-27,114.99,2.86,2019-11-27 15:00:00,-79.8937454,33.4750595,"m_ad","m","ad","NY","2019",2,1,"S","S","SC","NY",51,"","2019-12-30",NA,NA,"2019-11-27",2,8,"2",NA,NA
"337","NY-2019-22",2019-11-29,18.31,-2.87,2019-11-29 15:00:00,-81.0899048,33.2161674,"m_ad","m","ad","NY","2019",2,1,"N","N","SC","NY",52,"","2019-12-30",NA,NA,"2019-11-29",2,9,"1",NA,NA
"338","NY-2019-22",2019-11-30,83.35,0.34,2019-11-30 09:00:00,-80.919487,33.2983932,"m_ad","m","ad","NY","2019",2,1,"N","N","SC","NY",53,"","2019-12-30",NA,NA,"2019-11-30",1,10,"1",NA,NA
"339","NY-2019-22",2019-12-01,0.17,-2.61,2019-12-01 15:00:00,-80.3361893,33.8696823,"m_ad","m","ad","NY","2019",2,0,"S","","SC","NY",54,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"340","NY-2019-22",2019-12-02,0.08,-2.85,2019-12-02 09:00:00,-80.3365021,33.8681984,"m_ad","m","ad","NY","2019",2,0,"N","","SC","NY",55,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"341","NY-2019-22",2019-12-03,0.01,-2.53,2019-12-03 15:00:00,-80.3366013,33.8688889,"m_ad","m","ad","NY","2019",2,0,"S","","SC","NY",56,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"342","NY-2019-22",2019-12-04,0,0.84,2019-12-04 09:00:00,-80.3365479,33.8688393,"m_ad","m","ad","NY","2019",2,0,"S","","SC","NY",57,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"343","NY-2019-22",2019-12-05,0.05,-1.61,2019-12-05 15:00:00,-80.336525,33.8688393,"m_ad","m","ad","NY","2019",2,0,"S","","SC","NY",58,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"344","NY-2019-22",2019-12-06,0.01,-3.1,2019-12-06 09:00:00,-80.3365479,33.8683777,"m_ad","m","ad","NY","2019",2,0,"N","","SC","NY",59,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"345","NY-2019-22",2019-12-07,0,0.76,2019-12-07 15:00:00,-80.3365479,33.868454,"m_ad","m","ad","NY","2019",2,0,"N","","SC","NY",60,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"346","NY-2019-22",2019-12-08,0.01,-2.57,2019-12-08 09:00:00,-80.3365784,33.8684807,"m_ad","m","ad","NY","2019",2,0,"S","","SC","NY",61,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"347","NY-2019-22",2019-12-09,0.01,-2.36,2019-12-09 15:00:00,-80.3364487,33.868454,"m_ad","m","ad","NY","2019",2,0,"S","","SC","NY",62,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"348","NY-2019-22",2019-12-10,0,2.6,2019-12-10 09:00:00,-80.3365021,33.8684273,"m_ad","m","ad","NY","2019",2,0,"S","","SC","NY",63,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"349","NY-2019-22",2019-12-11,0.01,-2.8,2019-12-11 15:00:00,-80.3364716,33.8684273,"m_ad","m","ad","NY","2019",2,0,"S","","SC","NY",64,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"350","NY-2019-22",2019-12-12,0.01,1.37,2019-12-12 09:00:00,-80.3365479,33.8684044,"m_ad","m","ad","NY","2019",2,0,"S","","SC","NY",65,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"351","NY-2019-22",2019-12-13,5.91,2.63,2019-12-13 15:00:00,-80.336525,33.8682747,"m_ad","m","ad","NY","2019",2,0,"N","","SC","NY",66,"","2019-12-30",NA,NA,"",NA,NA,"2",NA,NA
"352","NY-2019-22",2019-12-15,5.9,3.14,2019-12-15 15:00:00,-80.3137436,33.9180412,"m_ad","m","ad","NY","2019",2,0,"S","","SC","NY",67,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"353","NY-2019-22",2019-12-16,11.48,2.13,2019-12-16 09:00:00,-80.3365021,33.868351,"m_ad","m","ad","NY","2019",2,0,"N","","SC","NY",68,"","2019-12-30",NA,NA,"",NA,NA,"2",NA,NA
"354","NY-2019-22",2019-12-18,0.68,-2.9,2019-12-18 09:00:00,-80.2147217,33.8882179,"m_ad","m","ad","NY","2019",2,0,"S","","SC","NY",69,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"355","NY-2019-22",2019-12-19,7.45,-0.39,2019-12-19 15:00:00,-80.2213516,33.8856316,"m_ad","m","ad","NY","2019",2,0,"S","","SC","NY",70,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"356","NY-2019-22",2019-12-20,3.58,0.41,2019-12-20 09:00:00,-80.3017578,33.8826866,"m_ad","m","ad","NY","2019",2,0,"S","","SC","NY",71,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"357","NY-2019-22",2019-12-21,0,-2.65,2019-12-21 15:00:00,-80.3364716,33.8684273,"m_ad","m","ad","NY","2019",2,0,"N","","SC","NY",72,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"358","NY-2019-22",2019-12-22,0.04,-2.39,2019-12-22 09:00:00,-80.3364487,33.868454,"m_ad","m","ad","NY","2019",2,0,"S","","SC","NY",73,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"359","NY-2019-22",2019-12-23,8.91,1.86,2019-12-23 15:00:00,-80.3363953,33.8681221,"m_ad","m","ad","NY","2019",2,0,"N","","SC","NY",74,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"360","NY-2019-22",2019-12-24,8.91,3.14,2019-12-24 09:00:00,-80.2485123,33.9009933,"m_ad","m","ad","NY","2019",2,0,"S","","SC","NY",75,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"361","NY-2019-22",2019-12-25,3.6,-3.1,2019-12-25 15:00:00,-80.3364487,33.868248,"m_ad","m","ad","NY","2019",2,0,"N","","SC","NY",76,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"362","NY-2019-22",2019-12-26,0.01,-1.79,2019-12-26 09:00:00,-80.3016357,33.8827133,"m_ad","m","ad","NY","2019",2,0,"S","","SC","NY",77,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"363","NY-2019-22",2019-12-27,0.01,-1.81,2019-12-27 15:00:00,-80.3016052,33.8826103,"m_ad","m","ad","NY","2019",2,0,"S","","SC","NY",78,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"364","NY-2019-22",2019-12-28,0.27,-3.02,2019-12-28 09:00:00,-80.3016815,33.8826103,"m_ad","m","ad","NY","2019",2,0,"N","","SC","NY",79,"","2019-12-30",NA,NA,"",NA,NA,"1",NA,NA
"365","NY-2019-22",2019-12-29,287.05,1.3,2019-12-29 15:00:00,-80.2987671,33.8829193,"m_ad","m","ad","NY","2019",2,1,"N","N","SC","NY",80,"","2019-12-30",NA,NA,"2019-12-29",29,11,"1",NA,NA
"366","NY-2019-22",2019-12-30,NA,NA,2019-12-30 09:00:00,-79.8369904,36.4423294,"m_ad","m","ad","NY","2019",2,NA,"N","","NC","NY",81,"","2019-12-30",NA,NA,NA,NA,NA,NA,NA,NA
"367","NY-2019-23",2019-10-30,243.34,1.29,2019-10-30 14:00:00,-78.3738022,43.0878334,"f_ad","f","ad","NY","2019",2,1,"S","S","NY","NY",18,"","2020-01-07",2019-10-30,NA,"2019-10-30",NA,NA,"1",2019-10-30,NA
"368","NY-2019-23",2019-10-31,189.42,0.9,2019-10-31 08:00:00,-80.7456665,41.7791634,"f_ad","f","ad","NY","2019",2,1,"S","S","OH","NY",19,"","2020-01-07",NA,NA,"2019-10-31",1,1,"1",NA,NA
"369","NY-2019-23",2019-11-01,157,-0.73,2019-11-01 14:00:00,-80.8492432,40.0753517,"f_ad","f","ad","NY","2019",2,1,"S","S","OH","NY",20,"","2020-01-07",NA,NA,"2019-11-01",1,2,"1",NA,NA
"370","NY-2019-23",2019-11-02,15.79,0.2,2019-11-02 08:00:00,-82.1155472,39.0559616,"f_ad","f","ad","NY","2019",2,1,"S","S","OH","NY",21,"","2020-01-07",NA,NA,"2019-11-02",1,3,"1",NA,NA
"371","NY-2019-23",2019-11-03,2.3,0.23,2019-11-03 14:00:00,-82.2137451,38.9361267,"f_ad","f","ad","NY","2019",2,0,"S","","OH","NY",22,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"372","NY-2019-23",2019-11-04,1.7,-3.09,2019-11-04 09:00:00,-82.2224503,38.9165688,"f_ad","f","ad","NY","2019",2,0,"N","","OH","NY",23,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"373","NY-2019-23",2019-11-05,0.65,-0.05,2019-11-05 15:00:00,-82.2168961,38.9312134,"f_ad","f","ad","NY","2019",2,0,"N","","OH","NY",24,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"374","NY-2019-23",2019-11-06,0.63,0.92,2019-11-06 09:00:00,-82.2144394,38.9367409,"f_ad","f","ad","NY","2019",2,0,"N","","OH","NY",25,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"375","NY-2019-23",2019-11-07,0.08,-0.98,2019-11-07 15:00:00,-82.2184296,38.941452,"f_ad","f","ad","NY","2019",2,0,"N","","OH","NY",26,"","2020-01-07",NA,NA,"",NA,NA,"2",NA,NA
"376","NY-2019-23",2019-11-09,0.04,-0.51,2019-11-09 15:00:00,-82.218071,38.9421196,"f_ad","f","ad","NY","2019",2,0,"N","","OH","NY",27,"","2020-01-07",NA,NA,"",NA,NA,"2",NA,NA
"377","NY-2019-23",2019-11-11,0.08,2.4,2019-11-11 15:00:00,-82.2177429,38.9423218,"f_ad","f","ad","NY","2019",2,0,"N","","OH","NY",28,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"378","NY-2019-23",2019-11-12,0.05,2.09,2019-11-12 09:00:00,-82.2186127,38.9423752,"f_ad","f","ad","NY","2019",2,0,"S","","OH","NY",29,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"379","NY-2019-23",2019-11-13,0.12,1.79,2019-11-13 15:00:00,-82.2183533,38.9419403,"f_ad","f","ad","NY","2019",2,0,"N","","OH","NY",30,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"380","NY-2019-23",2019-11-14,0.11,-2.91,2019-11-14 09:00:00,-82.2172546,38.9426041,"f_ad","f","ad","NY","2019",2,0,"S","","OH","NY",31,"","2020-01-07",NA,NA,"",NA,NA,"3",NA,NA
"381","NY-2019-23",2019-11-17,0.1,-1.6,2019-11-17 15:00:00,-82.2180481,38.9418373,"f_ad","f","ad","NY","2019",2,0,"N","","OH","NY",32,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"382","NY-2019-23",2019-11-18,0.08,-3.08,2019-11-18 09:00:00,-82.218895,38.9424019,"f_ad","f","ad","NY","2019",2,0,"S","","OH","NY",33,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"383","NY-2019-23",2019-11-19,0.02,0.78,2019-11-19 15:00:00,-82.2181473,38.9419632,"f_ad","f","ad","NY","2019",2,0,"N","","OH","NY",34,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"384","NY-2019-23",2019-11-20,0.01,3.01,2019-11-20 09:00:00,-82.2178955,38.9419899,"f_ad","f","ad","NY","2019",2,0,"S","","OH","NY",35,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"385","NY-2019-23",2019-11-21,0.02,-1,2019-11-21 15:00:00,-82.2179947,38.9419899,"f_ad","f","ad","NY","2019",2,0,"N","","OH","NY",36,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"386","NY-2019-23",2019-11-22,0.05,3.02,2019-11-22 09:00:00,-82.2181015,38.9421196,"f_ad","f","ad","NY","2019",2,0,"S","","OH","NY",37,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"387","NY-2019-23",2019-11-23,0.05,-2.78,2019-11-23 15:00:00,-82.217865,38.9417343,"f_ad","f","ad","NY","2019",2,0,"N","","OH","NY",38,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"388","NY-2019-23",2019-11-24,0.01,-1.68,2019-11-24 09:00:00,-82.218277,38.9420433,"f_ad","f","ad","NY","2019",2,0,"N","","OH","NY",39,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"389","NY-2019-23",2019-11-25,0.04,-1.12,2019-11-25 15:00:00,-82.2182007,38.9420929,"f_ad","f","ad","NY","2019",2,0,"S","","OH","NY",40,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"390","NY-2019-23",2019-11-26,0.02,-0.29,2019-11-26 09:00:00,-82.2177658,38.9419403,"f_ad","f","ad","NY","2019",2,0,"S","","OH","NY",41,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"391","NY-2019-23",2019-11-27,0.03,3.01,2019-11-27 15:00:00,-82.2176132,38.9418373,"f_ad","f","ad","NY","2019",2,0,"N","","OH","NY",42,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"392","NY-2019-23",2019-11-28,0.03,-1.93,2019-11-28 09:00:00,-82.2178192,38.9420166,"f_ad","f","ad","NY","2019",2,0,"N","","OH","NY",43,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"393","NY-2019-23",2019-11-29,0.03,-3.08,2019-11-29 15:00:00,-82.2174835,38.9421196,"f_ad","f","ad","NY","2019",2,0,"S","","OH","NY",44,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"394","NY-2019-23",2019-11-30,0.03,0.84,2019-11-30 09:00:00,-82.2177658,38.9420166,"f_ad","f","ad","NY","2019",2,0,"S","","OH","NY",45,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"395","NY-2019-23",2019-12-01,0.16,0.28,2019-12-01 15:00:00,-82.217865,38.941761,"f_ad","f","ad","NY","2019",2,0,"S","","OH","NY",46,"","2020-01-07",NA,NA,"",NA,NA,"1",NA,NA
"396","NY-2019-23",2019-12-02,364.65,-0.79,2019-12-02 09:00:00,-82.2178955,38.9402771,"f_ad","f","ad","NY","2019",2,1,"S","S","OH","NY",47,"","2020-01-07",NA,NA,"2019-12-02",30,4,"1",NA,NA
"397","NY-2019-23",2019-12-03,41.51,-0.39,2019-12-03 15:00:00,-85.1691132,36.6358147,"f_ad","f","ad","NY","2019",2,1,"S","S","KY","NY",48,"","2020-01-07",NA,NA,"2019-12-03",1,5,"1",NA,NA
"398","NY-2019-23",2019-12-04,467.53,0.53,2019-12-04 09:00:00,-85.6004715,36.498497,"f_ad","f","ad","NY","2019",2,1,"S","S","TN","NY",49,"","2020-01-07",NA,NA,"2019-12-04",1,6,"1",NA,NA
"399","NY-2019-25",2019-11-07,429.94,0.08,2019-11-07 15:00:00,-74.5504608,42.7885704,"m_ad","m","ad","NY","2019",2,1,"S","S","NY","NY",22,"","2020-01-14",2019-11-07,NA,"2019-11-07",NA,NA,"1",2019-11-07,NA
"400","NY-2019-25",2019-11-08,873.79,-0.35,2019-11-08 09:00:00,-76.9119644,39.3538437,"m_ad","m","ad","NY","2019",2,1,"S","S","MD","NY",23,"","2020-01-14",NA,NA,"2019-11-08",1,1,"1",NA,NA
"401","NY-2019-25",2019-11-09,373.14,-0.4,2019-11-09 15:00:00,-83.985878,33.9153786,"m_ad","m","ad","NY","2019",2,1,"S","S","GA","NY",24,"","2020-01-14",NA,NA,"2019-11-09",1,2,"1",NA,NA
"402","NY-2019-26",2019-11-07,151.28,0.65,2019-11-07 15:00:00,-78.983696,42.9896049,"f_ad","f","ad","NY","2019",2,1,"S","S","NY","NY",23,"","2020-01-14",2019-11-07,NA,"2019-11-07",NA,NA,"1",2019-11-07,NA
"403","NY-2019-26",2019-11-08,537.7,-0.38,2019-11-08 09:00:00,-78.8123016,41.6337013,"f_ad","f","ad","NY","2019",2,1,"S","S","PA","NY",24,"","2020-01-14",NA,NA,"2019-11-08",1,1,"2",NA,NA
"404","NY-2019-26",2019-11-10,0.03,2.94,2019-11-10 09:00:00,-80.5075607,36.9727631,"f_ad","f","ad","NY","2019",2,0,"N","","VA","NY",25,"","2020-01-14",NA,NA,"",NA,NA,"1",NA,NA
"405","NY-2019-26",2019-11-11,0.02,-3.03,2019-11-11 15:00:00,-80.5074081,36.9729919,"f_ad","f","ad","NY","2019",2,0,"S","","VA","NY",26,"","2020-01-14",NA,NA,"",NA,NA,"1",NA,NA
"406","NY-2019-26",2019-11-12,217.25,-0.15,2019-11-12 09:00:00,-80.5074844,36.9728394,"f_ad","f","ad","NY","2019",2,1,"S","S","VA","NY",27,"","2020-01-14",NA,NA,"2019-11-12",4,2,"1",NA,NA
"407","NY-2019-26",2019-11-13,56.33,-0.47,2019-11-13 15:00:00,-81.7140579,35.2771721,"f_ad","f","ad","NY","2019",2,1,"S","S","NC","NY",28,"","2020-01-14",NA,NA,"2019-11-13",1,3,"1",NA,NA
"408","NY-2019-26",2019-11-14,16.96,-2.77,2019-11-14 09:00:00,-82.2321548,35.0003319,"f_ad","f","ad","NY","2019",2,1,"N","N","SC","NY",29,"","2020-01-14",NA,NA,"2019-11-14",1,4,"2",NA,NA
"409","NY-2019-26",2019-11-16,28.6,0,2019-11-16 09:00:00,-82.1228638,35.1240578,"f_ad","f","ad","NY","2019",2,1,"N","N","SC","NY",30,"","2020-01-14",NA,NA,"2019-11-16",2,5,"1",NA,NA
"410","NY-2019-27",2019-11-01,271.83,1.15,2019-11-01 14:00:00,-74.4935074,42.7646065,"f_juv","f","juv","NY","2019",2,1,"S","S","NY","NY",20,"","2019-12-24",2019-11-01,NA,"2019-11-01",NA,NA,"1",2019-11-01,NA
"411","NY-2019-27",2019-11-02,362.53,0.14,2019-11-02 08:00:00,-75.8329468,40.5327988,"f_juv","f","juv","NY","2019",2,1,"S","S","PA","NY",21,"","2019-12-24",NA,NA,"2019-11-02",1,1,"1",NA,NA
"412","NY-2019-27",2019-11-03,19.77,-1.38,2019-11-03 14:00:00,-77.0247574,37.4024582,"f_juv","f","juv","NY","2019",2,1,"N","N","VA","NY",22,"","2019-12-24",NA,NA,"2019-11-03",1,2,"1",NA,NA
"413","NY-2019-27",2019-11-04,96.28,0.1,2019-11-04 09:00:00,-77.2468643,37.4210701,"f_juv","f","juv","NY","2019",2,1,"N","N","VA","NY",23,"","2019-12-24",NA,NA,"2019-11-04",1,3,"1",NA,NA
"414","NY-2019-27",2019-11-05,4.19,-0.36,2019-11-05 15:00:00,-78.3345566,37.4221687,"f_juv","f","juv","NY","2019",2,0,"N","","VA","NY",24,"","2019-12-24",NA,NA,"",NA,NA,"1",NA,NA
"415","NY-2019-27",2019-11-06,0.04,-1.93,2019-11-06 09:00:00,-78.3787918,37.435585,"f_juv","f","juv","NY","2019",2,0,"N","","VA","NY",25,"","2019-12-24",NA,NA,"",NA,NA,"1",NA,NA
"416","NY-2019-27",2019-11-07,0.02,-1.55,2019-11-07 15:00:00,-78.3785095,37.4358406,"f_juv","f","juv","NY","2019",2,0,"S","","VA","NY",26,"","2019-12-24",NA,NA,"",NA,NA,"1",NA,NA
"417","NY-2019-27",2019-11-08,0.09,-3,2019-11-08 09:00:00,-78.3783569,37.4357376,"f_juv","f","juv","NY","2019",2,0,"N","","VA","NY",27,"","2019-12-24",NA,NA,"",NA,NA,"1",NA,NA
"418","NY-2019-27",2019-11-09,0.05,-2.82,2019-11-09 15:00:00,-78.3792267,37.4361725,"f_juv","f","juv","NY","2019",2,0,"S","","VA","NY",28,"","2019-12-24",NA,NA,"",NA,NA,"2",NA,NA
